#{"t_start": 1767536077.5276003, "env_id": "MiniGrid-DoorKey-6x6-v0"}
r,l,t
0.9675,13,342.596998
0.955,18,342.617894
0.9675,13,342.634027
0.965,14,342.649987
0.9525,19,342.674772
0.9625,15,342.693998
0.9625,15,342.712149
0.975,10,342.723666
0.9625,15,342.742294
0.96,16,342.763677
0.9675,13,342.77974
0.9675,13,342.795307
0.9725,11,342.809582
0.9675,13,342.826244
0.9725,11,342.839516
0.97,12,342.85407
0.965,14,342.870656
0.9775,9,342.881712
0.9425,23,342.907967
0.9675,13,342.923648
0.9675,13,342.939763
0.9675,13,342.960037
0.96,16,342.984722
0.945,22,343.0127
0.96,16,343.032741
0.975,10,343.047681
0.9625,15,343.07053
0.965,14,343.089483
0.9775,9,343.100882
0.965,14,343.118597
0.9675,13,343.133749
0.9675,13,343.150917
0.9625,15,343.169987
0.97,12,343.184084
0.9625,15,343.200969
0.97,12,343.216988
0.9725,11,343.229973
0.96,16,343.249727
0.9525,19,343.273696
0.955,18,343.293967
0.9575,17,343.315317
0.96,16,343.333542
0.9625,15,343.352062
0.965,14,343.368726
0.965,14,343.386172
0.97,12,343.401813
0.9575,17,343.421746
0.975,10,343.43569
0.9625,15,343.460626
0.9575,17,343.489718
0.9525,19,343.512946
0.95,20,343.538051
0.965,14,343.554255
0.9625,15,343.571048
0.965,14,343.589669
0.9775,9,343.600804
0.9675,13,343.616823
0.9625,15,343.635339
0.96,16,343.654658
0.97,12,343.668339
0.9725,11,343.681774
0.9625,15,343.699715
0.955,18,343.72151
0.9625,15,343.738635
0.9525,19,343.761822
0.965,14,343.780091
0.965,14,343.797728
0.97,12,343.812302
0.9475,21,343.839657
0.9725,11,343.855304
0.9675,13,343.871046
0.97,12,343.884166
0.965,14,343.901822
0.9625,15,343.918913
0.975,10,343.930962
0.96,16,343.953017
0.9725,11,343.96883
0.965,14,343.985749
0.965,14,344.002643
0.9625,15,344.02231
0.9775,9,344.035585
0.97,12,344.050929
0.96,16,344.072196
0.95,20,344.100241
0.9675,13,344.1168
0.9575,17,344.139731
0.955,18,344.160054
0.9675,13,344.175251
0.9675,13,344.190772
0.97,12,344.205021
0.96,16,344.223507
0.9725,11,344.237052
0.97,12,344.250797
0.9675,13,344.266823
0.9625,15,344.283671
0.9625,15,344.301624
0.965,14,344.318467
0.97,12,344.33247
0.9575,17,344.353882
0.965,14,344.375074
0.9725,11,344.388464
0.96,16,344.408417
0.9525,19,344.43166
0.9675,13,344.448362
0.965,14,344.469079
0.9675,13,344.49088
0.9675,13,344.51415
0.9675,13,344.534806
0.955,18,346.6379
0.9725,11,346.654719
0.9675,13,346.673753
0.9775,9,346.687204
0.9775,9,346.69992
0.965,14,346.719583
0.9625,15,346.741575
0.965,14,346.761898
0.9675,13,346.780499
0.965,14,346.79974
0.97,12,346.816763
0.95,20,346.845668
0.975,10,346.859945
0.95,20,346.890198
0.96,16,346.913761
0.9725,11,346.9307
0.9675,13,346.948035
0.9675,13,346.970719
0.97,12,346.993664
0.965,14,347.020886
0.9675,13,347.046981
0.9775,9,347.066028
0.96,16,347.086272
0.9725,11,347.101767
0.9775,9,347.113182
0.975,10,347.124698
0.9675,13,347.140964
0.97,12,347.15978
0.9675,13,347.177386
0.9675,13,347.19603
0.97,12,347.212594
0.96,16,347.231713
0.9775,9,347.242788
0.955,18,347.268319
0.965,14,347.286543
0.965,14,347.307148
0.9575,17,347.333162
0.9475,21,347.366872
0.9675,13,347.386584
0.9575,17,347.413121
0.9725,11,347.434041
0.9675,13,347.456079
0.9675,13,347.473362
0.955,18,347.500834
0.975,10,347.514856
0.96,16,347.545626
0.965,14,347.568352
0.97,12,347.589658
0.9675,13,347.611855
0.965,14,347.635921
0.965,14,347.659639
0.96,16,347.686611
0.965,14,347.707641
0.965,14,347.728519
0.9575,17,347.753132
0.9675,13,347.771712
0.9475,21,347.805217
0.975,10,347.823137
0.9675,13,347.84363
0.9725,11,347.859743
0.96,16,347.887696
0.9675,13,347.911028
0.9625,15,347.93842
0.97,12,347.955717
0.97,12,347.973679
0.9575,17,347.997027
0.9625,15,348.01932
0.9625,15,348.039745
0.9625,15,348.066068
0.9725,11,348.081742
0.9625,15,348.100924
0.9425,23,348.131511
0.9675,13,348.152581
0.95,20,348.186496
0.9725,11,348.20492
0.9625,15,348.229827
0.9625,15,348.255611
0.9775,9,348.270456
0.965,14,348.289701
0.96,16,348.317714
0.9725,11,348.337555
0.975,10,348.352585
0.96,16,348.380176
0.9675,13,348.403064
0.965,14,348.421651
0.96,16,348.440674
0.9625,15,348.459393
0.965,14,348.477573
0.9675,13,348.492628
0.97,12,348.506885
0.9675,13,348.523082
0.9625,15,348.540772
0.97,12,348.555804
0.925,30,348.59481
0.98,8,348.605838
0.9575,17,348.630099
0.9625,15,348.647664
0.96,16,348.669747
0.9675,13,348.686901
0.9675,13,348.705506
0.97,12,348.722125
0.975,10,348.73473
0.965,14,348.754237
0.9775,9,348.765291
0.9475,21,348.790629
0.95,20,348.813725
0.975,10,348.825372
0.96,16,348.844604
0.9575,17,348.865687
0.9775,9,348.875424
0.9725,11,348.889388
0.9575,17,348.909671
0.975,10,348.926749
0.9675,13,348.950723
0.9625,15,348.970778
0.9675,13,348.985626
0.95,20,349.012793
0.9625,15,349.030644
0.9575,17,349.051991
0.975,10,349.064763
0.965,14,349.081822
0.9475,21,349.112944
0.9775,9,349.129995
0.965,14,349.152905
0.97,12,349.169966
0.955,18,349.205061
0.9675,13,349.231698
0.97,12,349.247812
0.9575,17,349.268777
0.9525,19,349.292834
0.9675,13,349.308578
0.925,30,349.343013
0.9575,17,349.364064
0.9675,13,349.380575
0.975,10,349.393169
0.9675,13,349.408732
0.9525,19,349.431803
0.9675,13,349.447851
0.9625,15,349.468563
0.965,14,349.485765
0.9625,15,349.502723
0.96,16,349.52378
0.9675,13,349.547863
0.9675,13,349.566175
0.97,12,349.583762
0.9775,9,351.650014
0.9625,15,351.668874
0.9725,11,351.685901
0.9675,13,351.70454
0.965,14,351.727184
0.97,12,351.743893
0.955,18,351.768712
0.95,20,351.795212
0.97,12,351.811779
0.94,24,351.8412
0.965,14,351.860254
0.925,30,351.897576
0.955,18,351.918783
0.9625,15,351.939181
0.9675,13,351.958669
0.965,14,351.98167
0.9725,11,352.00228
0.9525,19,352.035572
0.9675,13,352.054332
0.9475,21,352.083434
0.915,34,352.129729
0.9525,19,352.152834
0.9675,13,352.168659
0.9725,11,352.18173
0.96,16,352.202049
0.945,22,352.229684
0.935,26,352.268045
0.9525,19,352.293231
0.955,18,352.323915
0.97,12,352.342989
0.9575,17,352.365037
0.925,30,352.400794
0.955,18,352.422082
0.9375,25,352.454324
0.965,14,352.471231
0.965,14,352.489803
0.9725,11,352.503899
0.96,16,352.523986
0.9425,23,352.550828
0.9225,31,352.588121
0.9725,11,352.603039
0.955,18,352.625593
0.9775,9,352.635475
0.9725,11,352.651189
0.9475,21,352.677258
0.95,20,352.70509
0.945,22,352.739773
0.955,18,352.762887
0.97,12,352.781652
0.955,18,352.804585
0.955,18,352.825441
0.9625,15,352.844
0.9425,23,352.877022
0.9625,15,352.894824
0.9625,15,352.913063
0.9575,17,352.934253
0.965,14,352.951895
0.965,14,352.969355
0.965,14,352.985934
0.965,14,353.002875
0.9725,11,353.015914
0.9425,23,353.044444
0.9575,17,353.06517
0.95,20,353.091613
0.9375,25,353.12389
0.9625,15,353.144765
0.9725,11,353.158002
0.9625,15,353.176226
0.96,16,353.195076
0.9475,21,353.221731
0.9325,27,353.254037
0.92,32,353.291736
0.915,34,353.335676
0.965,14,353.351906
0.9575,17,353.378715
0.9375,25,353.413501
0.89,44,353.464977
0.9725,11,353.47758
0.965,14,353.494169
0.9725,11,353.507192
0.9575,17,353.533929
0.98,8,353.549736
0.9475,21,353.590867
0.9525,19,353.627644
0.9675,13,353.654161
0.97,12,353.678949
0.9525,19,353.717247
0.9575,17,353.746074
0.9675,13,353.760656
0.97,12,353.775619
0.97,12,353.79059
0.9675,13,353.805627
0.95,20,353.829767
0.9675,13,353.847079
0.93,28,353.881674
0.9575,17,353.901816
0.97,12,353.916842
0.9575,17,353.937683
0.9675,13,353.95289
0.97,12,353.967781
0.9475,21,353.993028
0.95,20,354.017759
0.9625,15,354.035636
0.9675,13,354.053095
0.92,32,354.093006
0.97,12,354.107604
0.96,16,354.127811
0.955,18,354.149265
0.9525,19,354.173407
0.9775,9,354.183911
0.93,28,354.217179
0.9225,31,354.255995
0.9575,17,354.280298
0.935,26,354.314277
0.9325,27,354.353499
0.96,16,356.527248
0.9675,13,356.54566
0.9525,19,356.572484
0.965,14,356.59078
0.98,8,356.600216
0.9625,15,356.619804
0.9575,17,356.644197
0.965,14,356.664647
0.9775,9,356.677698
0.9425,23,356.707919
0.9725,11,356.72341
0.965,14,356.744728
0.97,12,356.763816
0.97,12,356.781054
0.9475,21,356.812364
0.9575,17,356.838888
0.965,14,356.861939
0.9625,15,356.883812
0.9775,9,356.896029
0.9525,19,356.923791
0.9725,11,356.940215
0.975,10,356.95387
0.98,8,356.965915
0.9625,15,356.985849
0.9525,19,357.009976
0.945,22,357.040471
0.9625,15,357.061567
0.9775,9,357.074255
0.9625,15,357.093317
0.9675,13,357.108218
0.97,12,357.123112
0.9675,13,357.138755
0.965,14,357.15844
0.9375,25,357.197352
0.965,14,357.219771
0.97,12,357.239027
0.975,10,357.255291
0.95,20,357.28361
0.9725,11,357.298807
0.9675,13,357.315402
0.96,16,357.334682
0.97,12,357.351673
0.93,28,357.393423
0.96,16,357.412566
0.9725,11,357.430694
0.955,18,357.460439
0.9525,19,357.491228
0.9725,11,357.506939
0.975,10,357.523585
0.95,20,357.554272
0.9625,15,357.577634
0.965,14,357.601023
0.9675,13,357.622399
0.95,20,357.649174
0.9725,11,357.662697
0.96,16,357.681942
0.9575,17,357.704699
0.9675,13,357.72574
0.97,12,357.740926
0.96,16,357.762074
0.965,14,357.780956
0.9725,11,357.794994
0.96,16,357.820468
0.9675,13,357.83973
0.9575,17,357.859595
0.9625,15,357.87972
0.93,28,357.931009
0.97,12,357.947074
0.945,22,357.978941
0.9675,13,357.995334
0.97,12,358.01465
0.965,14,358.04229
0.9675,13,358.063328
0.955,18,358.090067
0.9425,23,358.135512
0.9725,11,358.153929
0.9625,15,358.173314
0.97,12,358.18873
0.9625,15,358.20795
0.97,12,358.222178
0.9575,17,358.244763
0.9775,9,358.254906
0.9725,11,358.268552
0.9725,11,358.28159
0.97,12,358.295806
0.9675,13,358.312974
0.955,18,358.334048
0.9625,15,358.353637
0.95,20,358.380298
0.9725,11,358.393692
0.9525,19,358.415445
0.9675,13,358.43178
0.95,20,358.456047
0.97,12,358.470005
0.965,14,358.487202
0.9525,19,358.510798
0.9625,15,358.528091
0.96,16,358.552457
0.9725,11,358.569572
0.94,24,358.598506
0.945,22,358.624319
0.9675,13,358.639188
0.96,16,358.659773
0.9775,9,358.669939
0.95,20,358.693195
0.965,14,358.709847
0.9675,13,358.725873
0.9525,19,358.747624
0.955,18,358.768941
0.9575,17,358.790756
0.9275,29,358.825206
0.97,12,358.838866
0.9625,15,358.857108
0.95,20,358.882733
0.975,10,358.895787
0.9525,19,358.919866
0.9525,19,358.946988
0.9575,17,358.970702
0.9575,17,358.995036
0.96,16,359.015694
0.96,16,359.034781
0.96,16,359.05383
0.96,16,359.073105
0.9625,15,359.094572
0.945,22,359.122987
0.975,10,359.136931
0.9625,15,359.158781
0.955,18,359.180236
0.965,14,359.19783
0.97,12,359.212043
0.975,10,359.226206
0.9625,15,359.244798
0.97,12,359.260626
0.9625,15,359.278031
0.975,10,359.289876
0.975,10,359.301954
0.975,10,359.313977
0.9625,15,361.433901
0.96,16,361.455068
0.9575,17,361.478404
0.9675,13,361.497276
0.9675,13,361.51726
0.9675,13,361.538455
0.9675,13,361.554705
0.9575,17,361.579389
0.9675,13,361.597127
0.97,12,361.610678
0.9625,15,361.633811
0.9625,15,361.652416
0.975,10,361.665762
0.9625,15,361.683954
0.9575,17,361.704108
0.9675,13,361.720182
0.9775,9,361.7307
0.9725,11,361.743772
0.965,14,361.760115
0.965,14,361.778676
0.965,14,361.798042
0.97,12,361.81209
0.9675,13,361.828022
0.9675,13,361.843625
0.9575,17,361.864787
0.9675,13,361.880356
0.97,12,361.895073
0.965,14,361.911695
0.95,20,361.936783
0.97,12,361.951431
0.975,10,361.964224
0.9675,13,361.979159
0.9675,13,361.993994
0.965,14,362.010844
0.965,14,362.029721
0.9725,11,362.044352
0.9575,17,362.066927
0.9425,23,362.09699
0.9625,15,362.114512
0.9675,13,362.129716
0.9625,15,362.148667
0.965,14,362.164645
0.965,14,362.18557
0.9625,15,362.205672
0.9625,15,362.224781
0.97,12,362.241789
0.955,18,362.263017
0.9425,23,362.290072
0.9675,13,362.306107
0.97,12,362.321703
0.965,14,362.342975
0.97,12,362.358545
0.97,12,362.373585
0.9575,17,362.399177
0.9525,19,362.438184
0.965,14,362.467171
0.9625,15,362.497005
0.945,22,362.541047
0.9525,19,362.572461
0.95,20,362.602962
0.9675,13,362.622612
0.965,14,362.638963
0.9625,15,362.659953
0.955,18,362.684987
0.9725,11,362.702263
0.9575,17,362.722829
0.955,18,362.74838
0.9625,15,362.76541
0.975,10,362.782187
0.97,12,362.79857
0.965,14,362.818959
0.9575,17,362.841999
0.975,10,362.855236
0.965,14,362.873665
0.9525,19,362.897626
0.9775,9,362.908746
0.9675,13,362.924016
0.9775,9,362.935054
0.96,16,362.957459
0.9725,11,362.970713
0.9575,17,362.996087
0.9675,13,363.016979
0.975,10,363.029786
0.965,14,363.04682
0.96,16,363.072584
0.9525,19,363.107026
0.965,14,363.13179
0.9525,19,363.164061
0.9725,11,363.177925
0.9675,13,363.194025
0.9625,15,363.212824
0.9475,21,363.238054
0.955,18,363.259342
0.9675,13,363.280077
0.9575,17,363.306104
0.9575,17,363.325863
0.9675,13,363.34301
0.965,14,363.358769
0.96,16,363.378214
0.96,16,363.399437
0.96,16,363.419056
0.97,12,363.434116
0.95,20,363.45899
0.9675,13,363.475091
0.9725,11,363.488671
0.9575,17,363.509536
0.96,16,363.529733
0.9625,15,363.547832
0.9675,13,363.563212
0.96,16,363.58407
0.9675,13,363.599287
0.9825,7,363.60851
0.97,12,363.623079
0.9575,17,363.64575
0.9525,19,363.669112
0.9625,15,363.687678
0.9625,15,363.706105
0.9675,13,363.723701
0.97,12,363.739784
0.9575,17,363.764061
0.9725,11,363.777768
0.9725,11,363.791091
0.965,14,363.808554
0.96,16,363.828715
0.965,14,363.844849
0.9625,15,363.863014
0.975,10,363.875792
0.9725,11,363.889295
0.965,14,363.90538
0.95,20,363.930179
0.965,14,363.949029
0.9625,15,363.967578
0.955,18,363.988771
0.9525,19,364.011989
0.97,12,364.02703
0.9675,13,364.046151
0.955,18,364.070132
0.9675,13,364.085728
0.96,16,364.105286
0.9625,15,364.123026
0.9725,11,364.138649
0.9325,27,366.236139
0.97,12,366.254114
0.9675,13,366.273679
0.96,16,366.294829
0.96,16,366.317731
0.98,8,366.329822
0.9625,15,366.351812
0.9675,13,366.369235
0.945,22,366.400823
0.9775,9,366.412941
0.9725,11,366.427147
0.965,14,366.447961
0.965,14,366.467655
0.96,16,366.486891
0.9725,11,366.499678
0.9775,9,366.511452
0.965,14,366.527598
0.9575,17,366.548037
0.965,14,366.565417
0.975,10,366.583393
0.945,22,366.618755
0.9475,21,366.655974
0.9625,15,366.680789
0.9475,21,366.704768
0.96,16,366.724077
0.965,14,366.741672
0.9575,17,366.765857
0.96,16,366.785006
0.9625,15,366.803709
0.9675,13,366.819938
0.975,10,366.832002
0.9625,15,366.850703
0.9675,13,366.87216
0.965,14,366.888861
0.9475,21,366.913116
0.9575,17,366.935751
0.965,14,366.953099
0.9625,15,366.979759
0.9575,17,367.005502
0.965,14,367.028743
0.97,12,367.049436
0.9525,19,367.084665
0.96,16,367.11775
0.965,14,367.145824
0.955,18,367.180696
0.9625,15,367.198139
0.9525,19,367.231748
0.97,12,367.253078
0.96,16,367.273722
0.9425,23,367.304233
0.96,16,367.324205
0.9675,13,367.344543
0.9675,13,367.360802
0.97,12,367.374955
0.9475,21,367.405334
0.9525,19,367.426852
0.9625,15,367.444531
0.95,20,367.469189
0.9625,15,367.488339
0.9675,13,367.504423
0.9675,13,367.519731
0.9525,19,367.543477
0.9625,15,367.561257
0.97,12,367.575978
0.97,12,367.589693
0.9725,11,367.602736
0.955,18,367.624609
0.97,12,367.638797
0.96,16,367.657661
0.955,18,367.678781
0.9725,11,367.694102
0.9675,13,367.718436
0.97,12,367.736842
0.965,14,367.753239
0.9625,15,367.771939
0.9625,15,367.791423
0.9675,13,367.808579
0.94,24,367.83569
0.955,18,367.858598
0.9525,19,367.880735
0.97,12,367.894796
0.9525,19,367.918067
0.97,12,367.933599
0.965,14,367.949872
0.9525,19,367.973928
0.955,18,367.994973
0.9675,13,368.010097
0.95,20,368.033907
0.9675,13,368.049175
0.96,16,368.071492
0.965,14,368.088219
0.965,14,368.104741
0.96,16,368.124265
0.97,12,368.139488
0.9675,13,368.155236
0.9575,17,368.175301
0.91,36,368.217975
0.9425,23,368.247685
0.975,10,368.26381
0.9675,13,368.280768
0.96,16,368.30061
0.9725,11,368.318233
0.9675,13,368.335836
0.96,16,368.354422
0.9825,7,368.362998
0.9675,13,368.377597
0.96,16,368.396961
0.97,12,368.410794
0.9625,15,368.42876
0.9575,17,368.447813
0.955,18,368.471012
0.9675,13,368.486036
0.9675,13,368.502174
0.96,16,368.520502
0.965,14,368.537803
0.9675,13,368.553142
0.97,12,368.567726
0.975,10,368.579085
0.965,14,368.595613
0.9675,13,368.611333
0.965,14,368.62877
0.955,18,368.648988
0.965,14,368.665009
0.9625,15,368.682962
0.9775,9,368.694062
0.9625,15,368.711725
0.9525,19,368.735072
0.965,14,368.75363
0.965,14,368.777607
0.9575,17,368.798135
0.9575,17,368.819545
0.97,12,368.838272
0.96,16,368.858376
0.9575,17,368.881838
0.96,16,368.905149
0.9725,11,368.919802
0.9725,11,371.045456
0.955,18,371.070557
0.9725,11,371.090063
0.97,12,371.106065
0.965,14,371.12613
0.9575,17,371.150822
0.97,12,371.170477
0.96,16,371.19404
0.965,14,371.211624
0.96,16,371.235763
0.97,12,371.251488
0.9625,15,371.270063
0.9575,17,371.290776
0.9475,21,371.315797
0.965,14,371.332576
0.9725,11,371.346032
0.9625,15,371.364129
0.97,12,371.37845
0.97,12,371.393147
0.9625,15,371.410619
0.9775,9,371.42067
0.96,16,371.441235
0.9675,13,371.460902
0.97,12,371.475164
0.9575,17,371.503814
0.97,12,371.528278
0.98,8,371.544682
0.9575,17,371.578669
0.97,12,371.602886
0.9675,13,371.622854
0.965,14,371.640128
0.9575,17,371.661211
0.9625,15,371.67862
0.965,14,371.694763
0.97,12,371.710381
0.965,14,371.726788
0.9675,13,371.74141
0.965,14,371.759049
0.9675,13,371.774549
0.965,14,371.791738
0.97,12,371.806851
0.965,14,371.823676
0.97,12,371.838122
0.9625,15,371.855748
0.965,14,371.871732
0.965,14,371.888583
0.965,14,371.90462
0.965,14,371.921582
0.97,12,371.935647
0.9575,17,371.957691
0.9675,13,371.975213
0.9625,15,371.995511
0.9675,13,372.010578
0.965,14,372.027622
0.9575,17,372.048797
0.975,10,372.063832
0.97,12,372.079782
0.9725,11,372.092147
0.9725,11,372.106993
0.9625,15,372.125811
0.965,14,372.146137
0.97,12,372.163698
0.9525,19,372.18578
0.9625,15,372.203575
0.965,14,372.221932
0.9675,13,372.236949
0.96,16,372.255768
0.975,10,372.268334
0.96,16,372.287707
0.9675,13,372.302467
0.97,12,372.317646
0.96,16,372.335863
0.9675,13,372.352077
0.9625,15,372.372122
0.9575,17,372.393426
0.97,12,372.407487
0.97,12,372.423039
0.9625,15,372.44059
0.96,16,372.459174
0.96,16,372.478422
0.965,14,372.49481
0.96,16,372.514336
0.97,12,372.530678
0.965,14,372.549757
0.96,16,372.569816
0.945,22,372.597896
0.9575,17,372.617721
0.96,16,372.63676
0.9475,21,372.666741
0.95,20,372.690744
0.9725,11,372.705829
0.9575,17,372.727965
0.9725,11,372.741513
0.9675,13,372.757051
0.9575,17,372.777873
0.97,12,372.792645
0.965,14,372.809722
0.9525,19,372.83281
0.9725,11,372.847862
0.965,14,372.863899
0.95,20,372.893475
0.96,16,372.912702
0.9725,11,372.925761
0.955,18,372.949079
0.9775,9,372.961456
0.96,16,372.98095
0.9675,13,372.996146
0.9725,11,373.008784
0.97,12,373.023662
0.96,16,373.046803
0.9625,15,373.069611
0.97,12,373.08875
0.965,14,373.114228
0.965,14,373.139895
0.975,10,373.158539
0.9625,15,373.183835
0.9625,15,373.210003
0.975,10,373.223034
0.945,22,373.249889
0.9625,15,373.268935
0.9725,11,373.28396
0.9775,9,373.295552
0.97,12,373.310621
0.97,12,373.325672
0.9675,13,373.339796
0.9625,15,373.358865
0.94,24,373.386925
0.96,16,373.405672
0.9625,15,373.424058
0.9675,13,373.439379
0.96,16,373.458341
0.97,12,373.472022
0.935,26,373.502519
0.9625,15,373.525781
0.9775,9,373.535946
0.9625,15,373.554359
0.96,16,373.57469
0.9775,9,373.589823
0.96,16,373.609618
0.975,10,373.623777
0.9325,27,373.657651
0.97,12,373.673505
0.9725,11,373.68965
0.9625,15,373.70777
0.865,54,375.964175
0.9725,11,375.98075
0.97,12,375.998782
0.965,14,376.017889
0.9675,13,376.0354
0.98,8,376.047657
0.975,10,376.062492
0.9575,17,376.085794
0.965,14,376.105753
0.9675,13,376.127837
0.9775,9,376.140616
0.9675,13,376.161651
0.935,26,376.202135
0.9625,15,376.221707
0.9675,13,376.242121
0.9475,21,376.277666
0.965,14,376.300308
0.9675,13,376.320409
0.965,14,376.342879
0.9425,23,376.37101
0.9675,13,376.386753
0.9625,15,376.404946
0.955,18,376.427017
0.97,12,376.441101
0.975,10,376.453689
0.965,14,376.470235
0.965,14,376.486832
0.96,16,376.505749
0.97,12,376.519941
0.9675,13,376.539577
0.97,12,376.554641
0.9725,11,376.569006
0.965,14,376.587031
0.9675,13,376.602708
0.97,12,376.617697
0.97,12,376.632779
0.9675,13,376.651987
0.9525,19,376.677121
0.9725,11,376.69072
0.965,14,376.708561
0.96,16,376.730918
0.95,20,376.76211
0.965,14,376.783818
0.97,12,376.803008
0.9625,15,376.822792
0.955,18,376.848417
0.9725,11,376.865154
0.965,14,376.884776
0.97,12,376.902285
0.9475,21,376.930813
0.9575,17,376.953184
0.96,16,376.971773
0.9725,11,376.988281
0.9625,15,377.005954
0.9625,15,377.025949
0.975,10,377.036838
0.905,38,377.088169
0.9625,15,377.110547
0.9675,13,377.127769
0.9675,13,377.144757
0.9725,11,377.158001
0.975,10,377.173357
0.965,14,377.195687
0.955,18,377.216894
0.97,12,377.232246
0.965,14,377.248715
0.9725,11,377.261434
0.965,14,377.27799
0.935,26,377.313101
0.9625,15,377.333012
0.9725,11,377.347258
0.9325,27,377.389575
0.9575,17,377.411967
0.955,18,377.435763
0.9675,13,377.457995
0.9625,15,377.482677
0.9425,23,377.510726
0.965,14,377.527269
0.97,12,377.542112
0.9575,17,377.562679
0.9575,17,377.584282
0.965,14,377.605451
0.965,14,377.628857
0.975,10,377.64088
0.9675,13,377.658764
0.94,24,377.6917
0.965,14,377.710857
0.9575,17,377.730212
0.97,12,377.744735
0.975,10,377.757411
0.9675,13,377.772954
0.97,12,377.789314
0.975,10,377.804952
0.9725,11,377.824204
0.965,14,377.847278
0.9725,11,377.863853
0.9575,17,377.888582
0.9625,15,377.907096
0.975,10,377.919963
0.97,12,377.934078
0.975,10,377.945598
0.9675,13,377.961712
0.97,12,377.977794
0.9725,11,377.992892
0.9625,15,378.011675
0.965,14,378.027818
0.955,18,378.04872
0.965,14,378.065215
0.9675,13,378.082886
0.97,12,378.104169
0.965,14,378.12996
0.9625,15,378.158739
0.9725,11,378.180524
0.9525,19,378.208845
0.9675,13,378.224952
0.9625,15,378.255764
0.97,12,378.280036
0.96,16,378.303027
0.965,14,378.321249
0.97,12,378.33776
0.95,20,378.361917
0.9575,17,378.382724
0.9625,15,378.401091
0.97,12,378.415128
0.965,14,378.434867
0.9675,13,378.453838
0.9625,15,378.473211
0.9775,9,378.484726
0.9675,13,378.500916
0.97,12,378.516839
0.9525,19,378.542056
0.9775,9,378.555576
0.97,12,378.570159
0.97,12,378.585679
0.9675,13,378.601891
0.9675,13,378.618551
0.9575,17,378.643795
0.96,16,378.662324
0.96,16,378.681651
0.965,14,378.704756
0.96,16,380.858421
0.9675,13,380.878007
0.955,18,380.901793
0.9775,9,380.914326
0.9725,11,380.930994
0.9625,15,380.952774
0.9375,25,380.991012
0.9575,17,381.015384
0.9775,9,381.028333
0.97,12,381.045482
0.965,14,381.06278
0.965,14,381.085202
0.965,14,381.10801
0.9625,15,381.129062
0.9625,15,381.145926
0.9675,13,381.161985
0.9625,15,381.180701
0.9675,13,381.195561
0.9675,13,381.21244
0.97,12,381.226994
0.9725,11,381.243949
0.97,12,381.263124
0.97,12,381.278491
0.96,16,381.304268
0.9625,15,381.328455
0.97,12,381.348547
0.965,14,381.370863
0.9675,13,381.3915
0.965,14,381.409697
0.965,14,381.427234
0.9575,17,381.453428
0.965,14,381.475134
0.9575,17,381.500829
0.97,12,381.52017
0.965,14,381.540762
0.97,12,381.558654
0.98,8,381.571574
0.97,12,381.592427
0.935,26,381.631865
0.9675,13,381.654349
0.965,14,381.678643
0.97,12,381.702902
0.88,48,381.78787
0.9375,25,381.825733
0.9625,15,381.850673
0.96,16,381.875973
0.955,18,381.908362
0.9675,13,381.930817
0.9625,15,381.95565
0.97,12,381.97587
0.9575,17,382.002082
0.9225,31,382.050443
0.9675,13,382.071943
0.965,14,382.094209
0.9725,11,382.110772
0.965,14,382.134938
0.965,14,382.159994
0.9675,13,382.184064
0.97,12,382.204184
0.9675,13,382.225192
0.96,16,382.252319
0.9725,11,382.269969
0.975,10,382.287829
0.9625,15,382.313648
0.9475,21,382.350929
0.9675,13,382.373653
0.975,10,382.387746
0.9625,15,382.409683
0.9575,17,382.436083
0.965,14,382.461006
0.9725,11,382.477968
0.9475,21,382.512135
0.9525,19,382.548619
0.955,18,382.583884
0.97,12,382.606909
0.96,16,382.638703
0.945,22,382.683949
0.9675,13,382.703268
0.9725,11,382.723943
0.9675,13,382.749206
0.965,14,382.776846
0.9625,15,382.799709
0.965,14,382.820306
0.9825,7,382.830829
0.9725,11,382.848224
0.9725,11,382.867252
0.955,18,382.897139
0.97,12,382.916092
0.9675,13,382.93863
0.975,10,382.957828
0.965,14,382.981878
0.975,10,382.999535
0.97,12,383.017148
0.9675,13,383.039085
0.96,16,383.059678
0.965,14,383.082233
0.9625,15,383.107882
0.9575,17,383.134695
0.975,10,383.152092
0.96,16,383.180315
0.9225,31,383.232822
0.965,14,383.257296
0.965,14,383.279745
0.965,14,383.30398
0.965,14,383.33117
0.9625,15,383.360508
0.955,18,383.394803
0.97,12,383.418302
0.9575,17,383.446902
0.965,14,383.472799
0.965,14,383.494438
0.965,14,383.512163
0.97,12,383.526926
0.965,14,383.546022
0.97,12,383.564701
0.9675,13,383.585876
0.965,14,383.608766
0.9475,21,383.643211
0.97,12,383.66496
0.9675,13,383.685663
0.9625,15,383.705025
0.9775,9,383.715614
0.9675,13,383.731529
0.9675,13,383.749303
0.9775,9,383.76088
0.9575,17,383.781079
0.95,20,383.812188
0.965,14,383.837051
0.9725,11,383.851158
0.9575,17,383.871798
0.9425,23,383.899992
0.97,12,383.914155
0.975,10,383.927275
0.9675,13,383.945812
0.965,14,383.972859
0.9775,9,383.987998
0.9725,11,384.00685
0.965,14,384.032839
0.9725,11,384.053643
0.96,16,384.086049
0.955,18,386.347574
0.965,14,386.367711
0.965,14,386.386691
0.9625,15,386.407994
0.9675,13,386.42495
